ID,credit_score,tenure,balance,number_of_products,has_credit_card,is_active_member,salary,customer_profile,Y
3756,554,6,135470.9,1,1,0,107074.81,"This customer is a 31-year-old female from Germany with a credit score of 554.0. She has been a customer for 6.0 years and currently has a balance of 135470.90625. She has one product with the bank and has a credit card. However, she is not an active member. Her estimated salary is 107074.8125.",0
3757,632,3,126550.7,1,0,0,177644.52,This customer is a 41-year-old male from Germany with a credit score of 632.0. He has been a customer for 3.0 years and currently has a balance of 126550.703125. He has one product with the bank and does not have a credit card or active membership. His estimated salary is 177644.515625.,1
3758,554,8,0.0,2,0,1,142670.61,This customer is a 22-year-old female from France with a credit score of 554.0. She has been a member for 8.0 years and currently has 2.0 products with a balance of 0.0. She does not have a credit card but is an active member. Her estimated salary is 142670.609375.,0
3759,544,4,142406.44,2,1,0,146637.45,"This customer is a 39-year-old male from Germany with a credit score of 544.0. He has been a customer for 4.0 years and currently has a balance of 142406.4375. He has 2.0 products with the bank and has a credit card. However, he is not an active member. His estimated salary is 146637.453125.",0
3760,627,7,0.0,2,0,1,193022.44,This customer is a 35-year-old female from France with a credit score of 627.0. She has been a member for 7.0 years and currently has a balance of 0.0. She has 2.0 products with the company but does not have a credit card. She is an active member and has an estimated salary of 193022.4375.,0
3761,610,9,0.0,3,0,1,83912.24,This customer is a 29-year-old male from Spain with a credit score of 610.0. He has been a member for 9.0 years and currently has a balance of 0.0. He has 3.0 products with the company but does not have a credit card. He is an active member and has an estimated salary of 83912.2421875.,0
3762,706,4,129605.99,1,0,0,69865.49,This customer is a 44-year-old female from France with a credit score of 706.0. She has been a customer for 4.0 years and currently has a balance of 129605.9921875. She has one product with the bank and does not have a credit card or active membership. Her estimated salary is 69865.4921875.,0
3763,469,5,0.0,2,1,0,186490.38,"This customer is a 35-year-old male from Spain with a credit score of 469.0. He has been a customer for 5.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card. However, he is not an active member. His estimated salary is 186490.375.",0
3764,605,7,128829.25,1,1,0,190588.6,"This customer is a 36-year-old male from France with a credit score of 605.0. He has been a customer for 7.0 years and has a balance of 128829.25. He currently has 1.0 product with the bank and has a credit card. However, he is not an active member. His estimated salary is 190588.59375.",0
3765,685,3,90536.81,1,0,1,63082.88,"This customer is a 30-year-old male from Germany with a credit score of 685.0. He has been a customer for 3.0 years and has a balance of 90536.8125. He currently has one product with the bank and does not have a credit card. However, he is an active member and has an estimated salary of 63082.87890625.",0
3766,694,9,0.0,2,1,0,40463.03,"This customer is a 40-year-old male from France with a credit score of 694.0. He has been a customer for 9.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 40463.03125.",0
3767,746,4,0.0,1,0,1,94105.0,"This customer is a 24-year-old female from France with a credit score of 746.0. She has been a member for 4.0 years and has a balance of 0.0. She currently has 1.0 product with the company and does not have a credit card. However, she is an active member and has an estimated salary of 94105.0.",0
3768,716,8,0.0,2,1,0,180800.42,"This customer is a 42-year-old male from Spain with a credit score of 716.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card. He is not an active member but has an estimated salary of 180800.421875.",0
3769,615,4,130385.82,1,0,1,130661.95,"This customer is a 41-year-old male from France with a credit score of 615.0. He has been a customer for 4.0 years and currently has a balance of 130385.8203125. He has one product with the bank and is an active member, but does not have a credit card. His estimated salary is 130661.953125.",0
3770,672,1,0.0,1,0,0,91574.92,This customer is a 47-year-old male from France with a credit score of 672.0. He has been a customer for 1.0 year and currently has a balance of 0.0. He only has 1.0 product and does not have a credit card or active membership. His estimated salary is 91574.921875.,0
3771,583,7,0.0,2,1,0,51285.49,"This customer is a 27-year-old male from France with a credit score of 583.0. He has been a customer for 7.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and holds a credit card. However, he is not an active member. His estimated salary is 51285.48828125.",0
3772,726,7,123826.07,1,0,1,78970.58,"This customer is a 27-year-old female from Spain with a credit score of 726.0. She has been a customer for 7.0 years and currently has a balance of 123826.0703125. She has one product with the bank and does not have a credit card. However, she is an active member and has an estimated salary of 78970.578125.",0
3773,673,3,108244.82,2,1,1,103573.96,This customer is a 25-year-old female from Germany with a credit score of 673.0. She has been a customer for 3.0 years and currently has a balance of 108244.8203125. She has 2.0 products with the company and has a credit card. She is an active member and her estimated salary is 103573.9609375.,0
3774,552,9,0.0,2,1,0,26752.56,"This customer is a 45-year-old male from Spain with a credit score of 552.0. He has been a customer for 9.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card. However, he is not an active member. His estimated salary is 26752.560546875.",0
3775,610,0,0.0,2,1,0,62232.6,"This customer is a 40-year-old male from France with a credit score of 610.0. He currently has two products with the bank, including a credit card. Although he is a new customer with a tenure of 0.0 and a balance of 0.0, his estimated salary is 62232.6015625. However, he is not an active member of the bank.",0
3776,741,4,128015.83,1,1,0,58440.43,"This customer is a 38-year-old male from Germany with a credit score of 741.0. He has been a customer for 4.0 years and currently has a balance of 128015.828125. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 58440.4296875.",0
3777,716,8,126145.54,2,1,1,138051.19,This customer is a 41-year-old male from Germany with a credit score of 716.0. He has been a customer for 8.0 years and currently has a balance of 126145.5390625. He has 2.0 products with the bank and holds a credit card. He is an active member and has an estimated salary of 138051.1875.,0
