ID,credit_score,tenure,balance,number_of_products,has_credit_card,is_active_member,salary,customer_profile,Y
1291,623,6,0.0,2,1,1,66119.07,"This customer is a 40-year-old male from France with a credit score of 623.0. He has been a customer for 6.0 years and currently has a balance of 0.0. He has 2.0 products with the bank, including a credit card, and is an active member. His estimated salary is 66119.0703125.",0
1292,470,4,55732.92,2,1,1,103792.53,This customer is a 31-year-old male from Spain with a credit score of 470.0. He has been a customer for 4.0 years and currently has a balance of 55732.921875. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 103792.53125.,0
1293,732,8,0.0,2,1,1,170886.17,This customer is a 41-year-old male from France with a credit score of 732.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 170886.171875.,0
1294,771,2,0.0,1,1,1,25222.6,"This customer is a 56-year-old female from Spain with a credit score of 771.0. She has been a member for 2.0 years and has a balance of 0.0. She has one product and a credit card, and is an active member. Her estimated salary is 25222.599609375.",0
1295,678,1,145751.03,1,0,0,109718.44,This customer is a 51-year-old female from Germany with a credit score of 678.0. She has been a customer for 1.0 year and has a balance of 145751.03125. She currently has 1.0 product with the bank and does not have a credit card or active membership. Her estimated salary is 109718.4375.,0
1296,760,5,103607.24,2,0,1,86334.64,"This customer is a 29-year-old male from Germany with a credit score of 760.0. He has been a customer for 5.0 years and currently has a balance of 103607.2421875. He has 2.0 products with the bank and is an active member. Although he does not have a credit card, his estimated salary is 86334.640625.",0
1297,721,4,102936.72,1,0,0,1187.88,This customer is a 42-year-old male from France with a credit score of 721.0. He has been with the bank for 4.0 years and has a balance of 102936.71875. He currently has one product with the bank and does not have a credit card or active membership. His estimated salary is 1187.8800048828125.,0
1298,774,8,117152.3,1,0,0,101828.39,This customer is a 36-year-old female from Spain with a credit score of 774.0. She has been a customer for 8.0 years and currently has a balance of 117152.296875. She has one product with the bank and does not have a credit card or active membership. Her estimated salary is 101828.390625.,0
1299,661,8,0.0,1,1,0,110252.53,This customer is a 20-year-old male from Spain with a credit score of 661.0. He has been a customer for 8.0 years and currently has a balance of 0.0. He has one product with the bank and has a credit card. He is not an active member but has an estimated salary of 110252.53125.,0
1300,472,1,0.0,2,1,1,48357.9,"This customer is a 37-year-old female from France with a credit score of 472.0. She has been a customer for 1.0 year and currently has a balance of 0.0. She has 2.0 products with the bank, including a credit card, and is an active member. Her estimated salary is 48357.8984375.",0
1301,573,6,0.0,2,1,0,66190.21,"This customer is a 30-year-old female from France with a credit score of 573.0. She has been a customer for 6.0 years and currently has a balance of 0.0. She has 2.0 products with the company and has a credit card. However, she is not an active member. Her estimated salary is 66190.2109375.",0
1302,503,9,100262.88,2,1,1,157921.25,This customer is a 32-year-old male from Spain with a credit score of 503.0. He has been a customer for 9.0 years and currently has a balance of 100262.8828125. He has 2.0 products with the bank and has a credit card. He is an active member and has an estimated salary of 157921.25.,0
1303,741,4,104784.23,1,1,0,135163.77,"This customer is a 40-year-old male from Spain with a credit score of 741.0. He has been with the bank for 4.0 years and has a balance of 104784.2265625. He currently has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 135163.765625.",0
1304,572,6,117696.67,1,1,0,100843.82,"This customer is a 30-year-old male from France with a credit score of 572.0. He has been a customer for 6.0 years and currently has a balance of 117696.671875. He has one product with the bank and has a credit card. However, he is not an active member. His estimated salary is 100843.8203125.",0
1305,457,6,0.0,2,1,0,173219.1,"This customer is a 38-year-old female from Spain with a credit score of 457.0. She has been a customer for 6.0 years and currently has a balance of 0.0. She has 2.0 products with the company, including a credit card. However, she is not an active member. Her estimated salary is 173219.09375.",0
1306,567,2,115643.58,2,0,0,174606.34,This customer is a 43-year-old male from Spain with a credit score of 567.0. He has been a customer for 2.0 years and currently has a balance of 115643.578125. He has 2.0 products with the bank but does not have a credit card and is not an active member. His estimated salary is 174606.34375.,0
1307,511,1,0.0,1,1,1,184118.73,"This customer is a 40-year-old female from Spain with a credit score of 511.0. She has been a member for 1.0 year and has 1.0 product with the bank, including a credit card. She is an active member and has an estimated salary of 184118.734375. Her current balance is 0.0.",0
1308,735,1,0.0,3,0,0,92220.12,This customer is a 38-year-old female from France with a credit score of 735.0. She has been a customer for 1.0 year and currently has a balance of 0.0. She has 3.0 products with the bank but does not have a credit card and is not an active member. Her estimated salary is 92220.1171875.,0
1309,544,6,0.0,2,0,1,151401.33,This customer is a 45-year-old female from France with a credit score of 544.0. She has been a member for 6.0 years and currently has 2.0 products with a balance of 0.0. She does not have a credit card but is an active member. Her estimated salary is 151401.328125.,0
1310,684,2,133776.86,2,0,1,49865.04,This customer is a 44-year-old female from Germany with a credit score of 684.0. She has been a customer for 2.0 years and currently has a balance of 133776.859375. She has 2.0 products with the bank but does not have a credit card. She is an active member and her estimated salary is 49865.0390625.,0
1311,627,6,0.0,1,1,1,113408.47,"This customer is a 30-year-old female from Spain with a credit score of 627.0. She has been a member for 6.0 years and has a balance of 0.0. She has one product and a credit card, and is an active member. Her estimated salary is 113408.46875.",0
1312,708,8,122570.69,1,0,0,199005.88,This customer is a 35-year-old female from Spain with a credit score of 708.0. She has been a customer for 8.0 years and currently has a balance of 122570.6875. She has one product with the bank and does not have a credit card or active membership. Her estimated salary is 199005.875.,0
1313,653,5,0.0,2,1,0,49707.85,"This customer is a 46-year-old female from France with a credit score of 653.0. She has been a customer for 5.0 years and currently has a balance of 0.0. She has 2.0 products with the bank and holds a credit card. However, she is not an active member. Her estimated salary is 49707.8515625.",0
